,imdb_id,reviewer,review,index
409,tt0995854,Claudia Puig,"It's well told, tidy, and laudable.",409
410,tt0995854,Robert Daniels,"The personal voice Canedy provided in her memoir that made her book so thoughtful, so memorable is missing.",410
411,tt0995854,Nell Minow,"Adams and Jordan have a warm, engaging connection on screen, and there is a surprising but welcome touch of humor as their romance develops.",411
412,tt0995854,Michael Ordoña,"Its elements of posthumous, loving advice and inevitable tragedy make for good bones. But this portrait is too clean, too unquestioning, too accepting, to get to the marrow.",412
413,tt0995854,Lisa Kennedy,"Denzel Washington directs this adaptation (the screenplay is by Virgil Williams) with care, respect and a deep-seated knowledge of the Black love stories that don't make it to the big screen nearly enough.",413
414,tt0995854,Todd McCarthy,"Apart from the frisky frissons sparked by the actors from time to time, this one feels very rote, a job of work rather than a creative and illuminating revelation of an unusual relationship between two emotionally alert people.",414
415,tt0995854,Mark Feeney,"The film is earnest, if also a bit slick, though not so much as to keep it from being affecting. Expect to shed a tear, or two, at its conclusion.",415
416,tt0995854,Sarah-Tai Black,Feels particularly dated and often times emotionally cloying.,416
417,tt0995854,Adam Graham,"""A Journal for Jordan"" is sentimental and well-intentioned, but it just can't quite pull things together in the end.",417
418,tt0995854,Mark Kennedy,"Washington earns his audience's tears with an unrushed, unshowy style, letting an adult and very human relationship evolve on camera, skipping back and forth through years as it goes from love, birth, death and acceptance.",418
419,tt0995854,Mary Sollosi,"There are three different movies packed into Denzel Washington's A Journal for Jordan, and none of them are very good.",419
420,tt0995854,Lovia Gyarkye,"Even scenes in which [Jordan] saunters around shirtless, spontaneously starts doing pushups or flashes a coy smile aren't enough to keep one fully engaged in A Journal for Jordan.",420
421,tt0995854,Pat Padua,"The movie is too tidy to ever really feel like a living, breathing thing.",421
422,tt0995854,Ignatiy Vishnevetsky,"It trades in cloying sentimentality and romance, the gooey melodrama done no favors by Washington's stiff, anonymous direction.",422
423,tt9032400,Ed Gonzalez,Zhao ultimately robs the artist’s comic of its sweep by constantly turning a space opera into a repetitive character drama.,423
424,tt9032400,Michael Blackmon,"Eternals is far from perfect, but it pushes the MCU into promising new territory....it feels like an amalgam of what Marvel does best - splendidly chaotic fight scenes, dazzling special effects, and stories that speak to who we are as human beings.",424
425,tt9032400,Caroline Siede,"Eternals makes for an alienating first watch. ... Dig a little deeper, however, and this behemoth of a superhero flick has its rewards too.",425
426,tt9032400,Sandra Hall,"Clearly, we're supposed to leave the cinema filled with an urgent sense of anticipation. But all I felt was relief that the two-and-a-half hour running time had finally come to an end.",426
427,tt9032400,Kylie Cheung,"In many ways, what it means to be human is the central question that drives Eternals... But the movie's dizzying star power and twisty backstories render it too clunky and overstuffed to concisely answer said central question.",427
428,tt9032400,John Wenzel,"Gorgeous and vacant, The Eternals is the most numbing entry in Marvel's 13-year-old MCU franchise -- even as it struggles to be its weirdest and most philosophical.",428
429,tt9032400,Wendy Ide,"For all the effort that has gone into ensuring representation in the casting, the storytelling, with its forced flashbacks and synthetic sentiment, lets the whole thing down.",429
430,tt9032400,Richard Brody,"Regardless of Zhao's (and Marvel's) intentions, ""Eternals"" is a parade of faces without experience, a movie that reaches back and forth through history and comes back empty-handed.",430
431,tt9032400,Richard Roeper,"This is one of the more forgettable MCU movies, despite the direction of Oscar winner Chloé Zhao.",431
432,tt9032400,Claudia Puig,"At a glacial pace of 2 hours and 37 minutes, the movie occasionally feels eternal, and it sags under that weight.",432
433,tt9032400,Mark Kermode,I certainly can't get emotionally invested anymore...it's just a series of special effects interspersed with a bit of humor...,433
434,tt9032400,Clarisse Loughrey,[Chloe Zhao] puts into full view the kind of moral quandaries that Marvel's only ever really danced around in the past... But there's only so much room for that kind of thought.,434
435,tt9032400,Olly Richards,"You have to commend the effort to take the MCU in a different direction, but there's little else worthy of applause.",435
436,tt9032400,Peter Rainer,I don't think Zhao should be chided for attempting a film so seemingly outside her comfort zone. No director should have to commit to a career of specialization. The only qualm I have about Eternals is that it's not better.,436
437,tt9032400,Mark Kennedy,"The use of tendrils of light connecting the superheroes is impressive and the special effects at the end are truly mind-blowing, but the film is mostly saved by Nanjiani, whose humor and delivery makes him seem like he's in another movie.",437
438,tt9032400,Steven D. Greydanus,"There is plenty to criticize in Eternals-and some things that I might praise, in another story set in another universe-but I'm not sure any story set in this universe could possibly offer anything to care about one way or the other.",438
439,tt9032400,Donald Clarke,If they weren't dressed like members of Earth Wind & Fire you could be forgiven for thinking you were watching a left-wing book group in a trendier corner of Portland,439
440,tt9032400,Anupama Chopra,Eternals sags under many conflicting demands that the film attempts to cater to.,440
441,tt9032400,Mark Feeney,"All superhero movies are ridiculous. That's where the super part comes in. With the good superhero movies, you don't notice the ridiculousness - or it doesn't matter. With ""Eternals,"" you notice.",441
442,tt9032400,Angelica Jade Bastién,"With Eternals, Marvel proves itself to be nothing more than a staid, lumbering black hole.",442
443,tt2953050,Adam Kempenaar,Surface Pressure unlocked the movie for me and made it more compelling than what I thought it would be - the inevitable discovery of Mirabel's gift... it's a discovery borne out of a family's denial.,443
444,tt2953050,Peter Travers,With its Lin Manuel Miranda songs topping the music chartseveryone is dancing to Brunothe time is now to see this burst of animated family enchantment. Miranda gives this Oscar favorite a heart that sings and a spirit that soars.,444
445,tt2953050,Noah Berlatsky,"To some degree, characters in these stories are empowered by overcoming trauma. But you could also see the trauma as creating or inspiring the empowerment.",445
446,tt2953050,Jake Wilson,"Right away, there are too many human characters here and not enough jokes. But in most departments -- even including Lin-Michael Miranda's earnest songs -- the craft is at the level expected from a no-expense-spared Disney production.",446
447,tt2953050,Whelan Barzey,"You will be humming 'Welcome to the Family Madrigal' -- expositional but infectious -- all the way home. The characters are infectious, too, and well-drawn, enriching Encanto's world with gifts that extend far beyond their bestowed powers.",447
448,tt2953050,Christy Lemire,It's a little trite and hackneyed... But what distinguishes this film somewhat is a delightful weird streak.,448
449,tt2953050,Christian Holub,A smiling tale about familial reconciliation and learning to see your relatives for who they are rather than who you wish they were is never unwelcome.,449
450,tt2953050,Simran Hans,What's interesting and unexpected is the film's subtle acknowledgement of culturally specific generational trauma and displacement.,450
451,tt2953050,Sara Michelle Fetters,Encanto earns its tears.,451
452,tt2953050,Robbie Collin,"Inarguably, it's an out-and-out delight.",452
453,tt2953050,Nell Minow,"Families will enjoy ""Encanto"" but what may be more meaningful are the conversations we have afterward.",453
454,tt2953050,Chris Hewitt,"The absence of a hissable villain keeps ""Encanto"" from being a great animated film but it's still a good one.",454
455,tt2953050,Tim Grierson,"The foundations of a family are tested in Encanto, an appealing animated film which finds fresh ways to tell a story about characters with powers.",455
456,tt2953050,Rafael Motamayor,"From its predictably gorgeous yet unimaginative visuals, to its familiar songs and predictable story, the film does feel rather safe despite being superficially groundbreaking for the studio.",456
457,tt2953050,Mark Feeney,"It's overblown at times and a bit too busy - visually, emotionally, and as narrative - but its vibrancy and ingenuity are hard to resist.",457
458,tt2953050,Kristen Page-Kirby,"It's a creative, fresh take on a story that is much more complex than your standard fairy tale.",458
459,tt2953050,Monica Castillo,"Despite a few missteps, Encanto is one of the more charming animated movies to hit theaters this year.",459
460,tt2953050,Bilge Ebiri,Encanto might be the best Disney animated film since Frozen.,460
461,tt2953050,Steve Davis,"There's nothing to dislike about this latest animated film in the Disney canon (No. 60!), but there's also not much about it that sticks either...",461
462,tt2953050,Johnny Oleksinski,A heartfelt and joyful take on a good old dysfunctional family.,462
463,tt11832046,Stephen Romei,"Out of lockdown and looking for a feel-good movie? If so, you will not be let down by the animated adventure PAW Patrol...",463
464,tt11832046,Richard Whittaker,"PAW Patrol: The Movie is the MPAA working definition of ""mild peril,"" with what should be high-stakes disasters either handled with a puppy smile or so absurd that they just seem pleasantly silly.",464
465,tt11832046,Nell Minow,"Parents will appreciate the way the pups tackle problem solving, working together to make the best use of each character's talents.",465
466,tt11832046,Jude Dry,"While it's doubtful the humorless dirge of a movie will make enough of an impression to mold young minds in any lasting way, the critique of PAW Patrol is useful as an amalgamation of certain favorite Hollywood themes that ought to be retired.",466
467,tt11832046,Randy Myers,"This old-fashioned, G-rated animated children's film (young children, that is, not teens or tweens) does everything it intends to do. And does it well.",467
468,tt11832046,Jesse Hassenger,"The film version feels most energized when it's amping up to sell toys: fetishizing the clicking of plastic into plastic, and supersizing the characters' armor and vehicles with a deranged zeal matched only by real police departments around the country.",468
469,tt11832046,Glenn Kenny,Entirely toddler-friendly and irony-free.,469
470,tt11832046,Kristen Page-Kirby,"A better movie than it needs to be, with some neat visuals, an outstanding score and a story that, while simple, is well told.",470
471,tt11832046,Michael Ordoña,"The dialogue is fairly represented by the line: ""Where is it? There's so many buildings. I wonder which one it is.""",471
472,tt11832046,Barry Hertz,I give it a solid six yelps for help.,472
473,tt11832046,Yolanda Machado,Brunker and his co-writers find a way to deliver a multi-layered story that can grab toddlers while keeping older viewers entertained and not groaning at some propagandized messaging.,473
474,tt11832046,Courtney Howard,"Any crass consumerism is eclipsed by disarming, demonstrable themes and meaningful sentiments woven throughout the film's textured fabric.",474
475,tt11832046,Frank Scheck,Harmless fun for its target audience.,475
476,tt7740510,Wenlei Ma,"Laden with doom, viscera and its own seriousness, Antlers is a sometimes effective, sometimes frustrating horror movie.",476
477,tt7740510,Sara Michelle Fetters,"Cooper doesn't pull a single punch, and this may be his bleakest storytelling endeavor yet.",477
478,tt7740510,Simran Hans,"It's satisfyingly gross - there's plenty of black bile, crunching bones and half-chewed bodies.",478
479,tt7740510,Stephen Romei,Antlers is a three-star supernatural horror film with a five-star performance by 15-year-old American actor Jeremy T. Thomas.,479
480,tt7740510,Richard Roeper,A scary story of being traumatized by a monster - and by reality.,480
481,tt7740510,Colleen Morrissey,"Antlers delivers a decent share of chills and a B-effort monster design in the eldritch del Toro style. See it for a better-than-average monster flick, but don't expect innovation.",481
482,tt7740510,A.A. Dowd,"Antlers sustains a note of unyielding moroseness through its muted palette and melancholic strings. It's rare to see a monster movie, or a big-studio movie, this relentlessly dour.",482
483,tt7740510,Clarisse Loughrey,"It becomes a muddled collection of ideas, about both inherited trauma and environmental disaster, and increasingly disconnected from the creature at its core.",483
484,tt7740510,Tara Brady,"The screenplay telegraphs, signals and practically takes out billboard advertisements as it moves through its muddle of familial strife and monsters.",484
485,tt7740510,Rafer Guzman,"It lacks the art-house stamp of Robert Eggers' ""The Witch"" or Ari Aster's ""Midsommar,"" two films that kick-started this trend, but the movie distinguishes itself with a pervasive air of ruin, decay and sorrow.",485
486,tt7740510,Leah Greenblatt,"Plemons and Russell are both too fine as actors not to hint at deeper wells for their damaged characters, and the mood is so oppressively well-wrought that the very soul of the movie seems to be made of leaf rot and despair.",486
487,tt7740510,Kevin Maher,A sterling performance from Keri Russell is wasted on this po-faced yet inherently silly horror film...,487
488,tt7740510,Scott Tobias,Antlers is a mediocrity in the same way Cooper's other films are mediocrities: The richness of the backdrop doesn't forgive the clichés in the fore.,488
489,tt7740510,Lindsey Bahr,"It's hard to shake the feeling that the plot here came second to the idea and design of the beast, which, besides Plemons' heroic line delivery, is easily the best thing ""Antlers"" has going for it.",489
490,tt7740510,Steve Greene,"""Antlers"" ends up with too little of what could set it apart and stops short of making good on the metaphorical promises it makes for itself.",490
491,tt7740510,Brian Tallerico,"A slimy, icky, violent film that doesn't always come together but that undeniably feels like it has emerged from the passions of its creators, particularly director Scott Cooper and producer Guillermo del Toro.",491
492,tt7740510,Adam Graham,"""Antlers"" has no problems exploring the outward thrillsof horror films- the gotchas, the jump scares, the things that go bump in the night-but it knows the real horror comes from within.",492
493,tt7740510,Matthew Monagle,"Antlers might have transcended its flaws to become a B-movie masterclass in the genre. Instead, we are treated to a film with a vague understanding of arthouse horror and no capacity for subtext.",493
494,tt7740510,Jake Wilson,"Nor does Cooper hold back on the grand guignol element... But none of this feels like the heart of the matter -- which is admittedly difficult to locate, since beneath its sober surface the film moves in many directions at once.",494
495,tt7740510,Amy Nicholson,"""Antlers"" is merely a jumbled presentation of awful things, the bones of a good idea with none of the meat.",495
496,tt9376612,Wenlei Ma,"For fans of cinematic spectacle, Shang-Chi and the Legend of the Ten Rings offers some of the best choreographed action sequences of the Marvel Cinematic Universe.",496
497,tt9376612,Mark Kermode,"The first half of the film is better, and I liked it much more than I was expecting.",497
498,tt9376612,Sara Michelle Fetters,"It's a strong debut for a new hero, injecting diverse blood into the MCU in a way that does not feel forced or hollow. I just think the overall film is still less than the sum of its more outstanding parts.",498
499,tt9376612,Nick Schager,"Shang-Chi and the Legend of the Ten Rings at least continues the studio's track record of enlisting the talents of truly great artists. Here, that would be the commanding and charismatic Leung.",499
500,tt9376612,tt stern-enzi,"Great action, Simu Liu is a great kind of charismatic center for [the film].",500
501,tt9376612,Donald Clarke,The picture rattles along with an unpretentious vigour too rare in the Marvel universe.,501
502,tt9376612,K. Austin Collins,"It's a good movie. It's got a plausibly fearsome villain by way of Leung, a nice ensemble of heroic personalities, and a dose of actually-poignant family drama undergirding all the rest.",502
503,tt9376612,Weiting Liu,"A metatextual antithesis to the racism and whitewashing in Marvel's own history, and a cinematic celebration of the Chinese diaspora on and off screen.",503
504,tt9376612,Wendy Ide,"It's vanishingly rare for a film to actually deserve its hype. But Shang-Chi and the Legend of the Ten Rings does so, and more.",504
505,tt9376612,Anupama Chopra,Shang Chi And The Legend Of The Ten Rings is a strong step forward for the MCU.,505
506,tt9376612,John Anderson,Almost any movie ascending out of the Marvel Cinematic Universe at this point requires a classicist's devotion to subtextual minutiae. Which is exactly why Shang-Chi and the Legend of the Ten Rings is such a breath of freshly fantastical air.,506
507,tt9376612,Peter Travers,"So what if the showoff climax subs depth for dazzle. As the first Asian hero in Marvel history, former stuntman Simu Liu is action poetry in motion and his epic starring debut kicks off the fall film season on a rousing high note.",507
508,tt9376612,Charlotte O'Sullivan,Shang-Chi and Katy are my new best friends.,508
509,tt9376612,Richard Whittaker,"Shang-Chi doesn't just pull off a fun western xuanhuan, but makes it feel like a door being opened for future Marvel films.",509
510,tt9376612,Chris Hewitt,"Yes, ""Shang-Chi and the Legend of the Ten Rings"" is culturally significant, but this should not be lost: It's also a fantastic movie.",510
511,tt9376612,Johnny Oleksinski,"It's fresh, it's alive, it's not the same old Marvel Cinematic Universe. There are also awesome dragons.",511
512,tt9376612,Adam Graham,"""Shang-Chi"" holds his own, but he doesn't leave you wanting more. It feels like a one-and-done while we get back to the main attraction.",512
513,tt9376612,James Berardinelli,"As the MCU emerges from the long shadow of the Infinity Saga, the newest members of the ever-growing ensemble make a compelling case for belonging among the candidates for the next iteration of The Avengers.",513
514,tt9376612,Cliff Lee,[A] refreshing romp through - and loving homage to - martial arts cinema.,514
515,tt9376612,Mark Kennedy,"Directed by Destin Daniel Cretton, the film is somewhat overstuffed and lumpy in parts and the last surreal third is poorly knitted into the rest of the narrative, but it's all impossible to predict and you'll leave the theater satisfied.",515
516,tt11365186,Nell Minow,Redeeming Love could have tried to reach a broader audience but settles for preaching to the choir.,516
517,tt11365186,Randy Myers,"""Love"" might be best embraced by the faithful, but it is well made and has much to say about the healing power of love and how we all deserve second chances.",517
518,tt11365186,Sarah Jane,Redeeming Love is like the most expensive community theatre production you've ever seen. The acting is just not there.,518
519,tt11365186,Katie Walsh,"It's so hard to shake the lingering icky feelings about this text, which plays like ""tradwife"" fan fiction, the 19th-century setting protecting the story from the pesky ""women's lib"" movement, which would suggest that Angel have her own autonomy.",519
520,tt11365186,A.A. Dowd,There's something icky about this love story.,520
521,tt11365186,Derek Smith,The film is too narrow-minded to explore the notion that a saint-like man may want to satisfy his normal carnal desires.,521
522,tt3706352,Wenlei Ma,The story doesn't always stitch together because the characterisations are fleeting.,522
523,tt3706352,Mark Kermode,"It is interesting, but definitely walks a tight rope and I imagine some viewers having enough. It would've worked better as a short.",523
524,tt3706352,Ty Burr,"""Old"" is a fiendish idea only partially realized.",524
525,tt3706352,Keith Uhlich,"In macro, the film explores pandemic-era anxieties about the corporate entities that hold life-or-death sway over society, but it's on the micro level that I found myself moved.",525
526,tt3706352,Randy Myers,"At least one snippet of dialogue works: ""Are you sure we have time for this?"" That would be a hard no considering how many worthwhile horror films are available for streaming.",526
527,tt3706352,Wendy Ide,"If we can't believe the characters, how are we meant to accept the film's central premise?",527
528,tt3706352,Stephen Romei,"As a piece of filmmaking, M. Night Shyamalan's Old, a thriller set on a tropical beach, is a one-star movie. Yet it scores better if we switch to the should-I-see-it? indicator.",528
529,tt3706352,tt stern-enzi,This is a bit of a flop. I'm not feeling Old. Save your two hours and watch something else.,529
530,tt3706352,Jocelyn Noveck,"The characters are quirky, but trust us, not in a good way - in an annoying, instantly tedious, I-dare-you-to-care-about-me way.",530
531,tt3706352,Richard Whittaker,Rarely have I felt more like my life was slipping away in the cinema.,531
532,tt3706352,Alissa Wilkinson,"When compared to his recent movies like Glass and Split, it's still eerily spare, a mode that suits him well. And the moments when Old is cranking into high-concept gear are fun to watch and disquieting.",532
533,tt3706352,Deborah Ross,"The film is a hoot, even if it is for all the wrong reasons -- I laughed quite a lot when I shouldn't have -- but I would have liked some logic. Any logic. Internal or external, but there truly isn't any.",533
534,tt3706352,Ryan Gilbey,"Old is all concept and no character. Once the premise has been established, Shyamalan seems at a loss for what to do with it; for a film in which the years run away with themselves, the sensation here is one of killing time and treading water.",534
535,tt3706352,Jake Wilson,"On the other hand, there's no doubt about Shyamalan's uncommon artfulness and originality as a visual storyteller -- and on this level, Old may be the most sheerly inventive film of his career.",535
536,tt3706352,Rex Reed,"When the best thing about a movie is the makeup, you know something is missing that can never be recaptured.",536
537,tt3706352,Stephen A. Russell,"Shyamalan has never excelled at dialogue, but the mangling here is gobsmacking. Particularly when we're expected to swallow a six-year-old discussing mortgages.",537
538,tt3706352,Christy Lemire,"It's nutty, really silly a times, but I dug it.",538
539,tt3706352,Adam Nayman,"With Old, Shyamalan's voice achieves a kind of goofy grandeur that can't be faked or focus-tested, a stilted yet eloquent testimony to the importance of being earnest...",539
540,tt3706352,K. Austin Collins,There's really little one can say about the majority of the plot that can't be summed up in the title. What's luminous and effective are the psychological demands that arise in the process.,540
541,tt3706352,Sara Michelle Fetters,"Old says something about life that's as profound as it is frightening, the nebulous, beauteously unfathomable peculiarities a human life is born to navigate from first breath to last ambitiously displayed in all their monstrous ambiguity.",541
542,tt8110232,David Stratton,"No doubt devotees of the series will have different opinions as to the value of this backstory, but seen in isolation, as an intense and sometimes violent story of a dysfunctional family, the film is richly rewarding in its own right.",542
543,tt8110232,Sandra Hall,Newcomers to the Soprano saga will have no difficulty tuning in. The narrative soon begins to take on the classic lines of authentic tragedy.,543
544,tt8110232,Matthew Gilbert,"The movie was, to borrow an image from the ""Pine Barrens"" episode, like sucking ketchup packets.",544
545,tt8110232,Beth Sullivan,"I walked out of the theatre wishing for a limited TV series rather than a movie. Although The Many Saints of Newark offers an alluring glimpse into Tony Soprano's birth under a bad sign, it never shows the blue moon in the mobster's eyes.",545
546,tt8110232,Max Weiss,"All of this is done well enough (although the late '60s and early '70s costuming feels a bit exaggerated, too on the nose) but it's certainly not enough to elevate this film to the level of The Sopranos.",546
547,tt8110232,John Anderson,"As becomes almost immediately clear, there was no real reason for the movie to have been made, no inspiration for it that was not commercial.",547
548,tt8110232,Don Aucoin,"As a ""Goodfellas""-ish crime drama that vividly evokes time and place, ""Saints"" is rendered with enough bare-knuckled verve, unpredictability, and darkly glinting wit to make it work.",548
549,tt8110232,tt stern-enzi,"This is something the fans of the Sopranos have been wanting, and as a fan myself of the series, I found it fascinating to see Gandolfini's son playing with subtle distinctions as an interesting performer...",549
550,tt8110232,James Berardinelli,Even a seasoned Sopranos viewer will never feel completely sure of where the story is going.,550
551,tt8110232,Christy Lemire,"I like a lot about it, but it also feels like [David] Chase is trying to get an entire season of television into this two hour film.",551
552,tt8110232,Noel Murray,"It's a polished, entertaining film, but a lot of its meaning derives from how much the audience cares about a handful of TV characters they may or may not already know.",552
553,tt8110232,Rafer Guzman,"Heaven for ""Sopranos"" fans, though this is really less a prequel than a spin-off.",553
554,tt8110232,Ty Burr,"It's a very smart piece of work that, oddly, owes as much to the films of Martin Scorsese as to the world Chase built over six appalling, satisfying seasons.",554
555,tt8110232,Richard Brody,Reduces characters of potentially mythic power to a handful of defining traits and pins them to a diorama-like backdrop of historical readymades.,555
556,tt8110232,Dorothy Rabinowitz,"Even the pleasurable sight of Michael Gandolfini as young Tony was never going to make up for the complete absence, in this film, of anything remotely reflective of the tone and color of The Sopranos.",556
557,tt8110232,Richard Roeper,"Go ahead, arrange a sitdown: This darkly funny and ultra-violent film perfectly depicts the 1960s times and voices that shaped Tony into a made man.",557
558,tt8110232,Thelma Adams,The magnetic Nivola's Uncle Dickie pulls the movie's focus and overwhelms the coming-of-age saga that brought the gang -- and its many fans -- together in the first place.,558
559,tt8110232,Dwight Brown,"Making bigger than life gangster feature films is an art that should be left to the pros (Scorsese, Coppola). Stepping out of its cable TV lane hasn't helped The Many Saints of Newark.",559
560,tt8110232,Richard Lawson,"The creeping darkness of Many Saints of Newark has an effective build, an unnerving, pathetic portrait of past rot that would really only shift in clothing choices and locations to become the present tense of The Sopranos.",560
561,tt8110232,Peter Travers,"This big-screen prequel to 'The Sopranos,' with a touching Michael Gandolfini playing the teen version of the role created by his late father, is good, but not good enough to score as a great mob epic in its own right.",561
562,tt5433138,Oliver Jones,"At its very best, there's something positively life-affirming about F9, the fifth Fast & Furious movie directed by Justin Lin.",562
563,tt5433138,Damian Levy,"The film flexes the kind of self awareness to push the series into full blown parody, while still showing some mileage left.",563
564,tt5433138,Charlotte O'Sullivan,"Man, it's fun! Partly that's because the action set pieces, if not quite up to Mission Impossible or MC Universe standards, really are choreographed with flair.",564
565,tt5433138,Mark Kermode,"The action is either funny or dull. It's never gripping or genuinely exciting. So to give it heft, they keep going back to the once thing Vin Diesel does...an extravagantly stupid collection of bits.",565
566,tt5433138,Stephen Romei,"This is a franchise where the cars matter as much as the people. The script, by the director and Daniel Casey, does not waste time on conversations.",566
567,tt5433138,Jake Coyle,"If you can stomach the macho melodrama, these movies are ridiculous big-screen ballets, with cars shooting out of skyscrapers and airplanes, that at their best are the right kind of stupid.",567
568,tt5433138,Adam Kempenaar,They ask [Cena] to brood too much. They ask him to feel too much... he can't do it the way Vin Diesel has now figured out how to over the course of his career and these nine movies.,568
569,tt5433138,Anthony Lane,"The acting is of a soaring ineptitude; the deeper Diesel emotes, the more he resembles a man who dabbed too much wasabi on his tuna roll.",569
570,tt5433138,Simran Hans,Prior acquaintance with the eight previous instalments of this colossal action movie franchise isn't necessary for enjoyment of this one - the film's muscle cars and maximalist approach continue to serve it well.,570
571,tt5433138,James Berardinelli,"Non-stop action only works when it's handled with a deft hand and Justin Lin, after having taken a break after helming installments #3-6, seems out of practice.",571
572,tt5433138,Christy Lemire,This is 2.5 hours and it is more soapy than ever... This feels not as fun or light.,572
573,tt5433138,Shirley Li,"F9's over-the-top tomfoolery, including a random zinger about Roman and Tej (Ludacris) resembling Minions, is little more than an empty wink at the audience.",573
574,tt5433138,K. Austin Collins,"F9 gets bogged down. Way, way down. It becomes a lot of movies at once. Some fly, some don't, but the sum effect is that it winds up spinning its wheels, its hyperkinetic delights awash in too many strands of background drama.",574
575,tt5433138,Brian Lowry,"Even allowing for the goofy nature of the franchise, the latest edition tries too hard to up the ante, which won't stop Universal from revving up ""F:X"" (or some equally clever title) as soon as possible.",575
576,tt5433138,Leonard Maltin,"Does a so-called summer movie have to be brain-dead? I don't believe it. But then, I don't believe the preposterous goings-on inF9,part of what's now being calledThe Fast Saga. Incoherence reigns supreme",576
577,tt5433138,Donald Clarke,It really isn't worth trying to keep up. Immerse yourself rather in the sillier stunts and the genuinely sparky interplay between committed action stars.,577
578,tt5433138,Marc Savlov,"It's a Fast and the Furious film but this time clunkier, minus much of the snappy gutter panache of 2001's original.",578
579,tt5433138,Peter Bradshaw,The gigantic steroidal humungousness of the Fast and Furious franchise has finally rolled over me like a tank.,579
580,tt5433138,Peter Travers,"As usual the plot is stupid beyond saving, but the vehicular action is insanely entertaining. That's a fair tradeoff for the adrenaline junkie in all of us who only wants Vroom cranked up to 11. Consider it done.",580
581,tt5433138,Joe Morgenstern,"The films are critic-proof, of course, and mockery-proof in the bargain. F9 makes a mockery of itself before anyone else can -- it's a gleefully shoddy goof on a pseudo-epic scale.",581
582,tt9639470,Mara Reinstein,this audaciously original time-traveling thriller - with a plot too complicated and twisted to explain in a few sentences - wasn't exactly a crowd-pleasing hit. But please do yourselves a favor and stream it soon.,582
583,tt9639470,Jonathan Romney,"It's a bit too ghoul-heavy in its final stretch, but overall, this is an exhilarating, inventive blast of the past.",583
584,tt9639470,Jake Wilson,"None of these questions get satisfactory answers. Still, most viewers will be won over by the film's sheer pop energy, which often suggests less a horror-thriller than an upbeat teen movie.",584
585,tt9639470,tt stern-enzi,"It gets a bit creepy, but take advantage of it being in theaters...",585
586,tt9639470,Tim Cogshell,"Effective in a certain sort of way, but I'm not sure it took me all the way home.",586
587,tt9639470,Charles Bramesco,"Wright warns against idealizing an era just as ripe with rot and degradation as the present, but his point also has more nuance than pointing out the obvious failings of a less enlightened time.",587
588,tt9639470,Mark Feeney,"It's a toss-up whether the best thing about ""Last Night in Soho"" is the music or the casting.",588
589,tt9639470,Richard Brody,"Rather than fusing its substance and style, ""Last Night in Soho"" sacrifices the former to the latter, thus revealing its commercial cynicism.",589
590,tt9639470,Sara Michelle Fetters,"It's like watching immaculately coifed mannequins sprint to and fro, and while they look magnificent, that does not mean I cared about much that was happening or what the solutions hiding within this time-traveling puzzle box were going to be.",590
591,tt9639470,David Fear,"Wright gives you such a heady, intoxicating recreation of that historical U.K. cultural kaboom that even when he and cowriter Krysty Wilson-Cairns pull the rug out from under viewers, you can still feel the pull of those Sixties sequences.",591
592,tt9639470,Esther Zuckerman,"Last Night in Soho is ultimately a messy and occasionally frustrating film, but that pull that Eloise feels is both heartfelt and inescapable in Edgar Wright's haunted ode to us kids who could not get enough of the past.",592
593,tt9639470,Mark Kermode,"Wright's most personal film - you can feel how much he loves the material. Frankly, I felt the same way.",593
594,tt9639470,Richard Roeper,"In one of the year's most exciting movies, Thomasin McKenzie stars as a time-hopping design student who melds with a mysterious singer...",594
595,tt9639470,James Berardinelli,"Unfortunately, as is too often the case with promising horror films, this one devolves into a disappointing mess toward the end.",595
596,tt9639470,Becca James,"It's all glamour and giggles until it isn't. About halfway through the movie, its music-video vibes are traded in for a tangled thriller, and Eloise's envy evolves into empathy when Sandy's true suffering is revealed.",596
597,tt9639470,Rex Reed,The problem with this movie is the way it continually defies logic to the point of silliness. That's all today's target audience for Edgar Wright movies asks for.,597
598,tt9639470,Bilge Ebiri,"Whatever its occasional stumbles, Last Night in Soho is a mostly intoxicating affair.",598
599,tt9639470,Brian Lowry,"No director uses songs more effectively than Edgar Wright, and Last Night in Soho creates such an intoxicating atmosphere in replicating the far-out sound and look of London's swingin' '60s as to overcome rough patches in the story.",599
600,tt9639470,Ty Burr,"It's swellegantly directed but pads out the scream time before an effective twist. Viewers who were there can revel in the soundtrack (Cilla Black, Petula Clark, The Kinks) and appearances by '60s legends.",600
601,tt9639470,Donald Clarke,"It passes the time busily, but leaves us lost in copious allusion and unfinished narrative. Maybe that is how it felt at the time.",601
602,tt6467266,Wendy Ide,"While there are no surprises whatsoever here, the perky charm remains.",602
603,tt6467266,Donald Clarke,This is just cacophonous mayhem.,603
604,tt6467266,Charlotte O'Sullivan,"Let's just say, Sing was stuffed with poignant/cheeky surprises and this new film's not short of them either.",604
605,tt6467266,Clarisse Loughrey,"In Sing 2's defence, the film is at least enthusiastic about its own overabundance, and the new celebrity voice additions fit nicely into the mix.",605
606,tt6467266,Robbie Collin,Your kids will love it.,606
607,tt6467266,Peter Bradshaw,This is the kind of movie that could be put on to keep young kids happy ... though maybe not so happy as they could have been.,607
